,id,dateTime,groupId,a,b,x,y,z,c,flag,status
227,21364,2022-11-24 12:13:21,66,0,0,514.0,531.0,425.0,24.0,2.0,ok
228,21365,2022-11-24 12:13:23,66,0,0,516.0,519.0,425.0,25.0,2.0,ok
229,21366,2022-11-24 12:13:25,66,0,0,514.0,506.0,423.0,25.0,2.0,ok
230,21367,2022-11-24 12:13:27,66,0,0,514.0,489.0,422.0,26.0,2.0,ok
231,21368,2022-11-24 12:13:28,66,0,0,510.0,489.0,425.0,27.0,2.0,ok
232,21369,2022-11-24 12:13:30,66,0,0,526.0,507.0,423.0,28.0,2.0,ok
233,21370,2022-11-24 12:13:32,66,0,0,517.0,510.0,424.0,29.0,2.0,ok
234,21371,2022-11-24 12:13:34,66,0,0,526.0,494.0,422.0,30.0,2.0,ok
235,21372,2022-11-24 12:13:36,66,0,0,525.0,516.0,422.0,31.0,2.0,ok
236,21373,2022-11-24 12:13:38,66,0,0,520.0,479.0,425.0,32.0,2.0,ok
237,21374,2022-11-24 12:13:40,66,0,0,529.0,483.0,426.0,33.0,2.0,ok
238,21375,2022-11-24 12:13:42,66,0,0,513.0,508.0,423.0,34.0,2.0,ok
239,21376,2022-11-24 12:13:44,66,0,0,523.0,504.0,424.0,35.0,2.0,ok
240,21377,2022-11-24 12:13:46,66,0,0,514.0,522.0,424.0,35.0,2.0,ok
241,21378,2022-11-24 12:13:48,66,0,0,522.0,517.0,424.0,36.0,2.0,ok
242,21379,2022-11-24 12:13:50,66,0,0,516.0,504.0,421.0,37.0,2.0,ok
243,21380,2022-11-24 12:13:52,66,0,0,529.0,517.0,421.0,37.0,2.0,ok
244,21381,2022-11-24 12:13:54,66,0,0,519.0,485.0,428.0,38.0,2.0,ok
245,21382,2022-11-24 12:13:56,66,0,0,527.0,503.0,419.0,38.0,2.0,ok
246,21383,2022-11-24 12:13:58,66,0,0,515.0,490.0,420.0,39.0,2.0,ok
247,21384,2022-11-24 12:14:00,66,0,0,538.0,534.0,407.0,40.0,2.0,ok
248,21385,2022-11-24 12:14:02,66,0,0,528.0,513.0,425.0,40.0,2.0,ok
249,21386,2022-11-24 12:14:04,66,0,0,529.0,501.0,424.0,41.0,2.0,ok
250,21387,2022-11-24 12:14:06,66,0,0,505.0,502.0,412.0,41.0,2.0,ok
251,21388,2022-11-24 12:14:08,66,0,0,515.0,536.0,424.0,42.0,2.0,ok
252,21389,2022-11-24 12:14:10,66,0,0,520.0,520.0,416.0,43.0,2.0,ok
253,21390,2022-11-24 12:14:12,66,0,0,499.0,528.0,418.0,44.0,2.0,ok
254,21391,2022-11-24 12:14:14,66,0,0,542.0,515.0,430.0,45.0,2.0,ok
255,21392,2022-11-24 12:14:16,66,0,0,532.0,497.0,416.0,46.0,2.0,ok
256,21393,2022-11-24 12:14:17,66,0,0,549.0,519.0,429.0,47.0,2.0,ok
257,21394,2022-11-24 12:14:20,66,0,0,528.0,521.0,428.0,48.0,2.0,ok
258,21395,2022-11-24 12:14:22,66,0,0,433.0,521.0,390.0,48.0,2.0,ok
259,21396,2022-11-24 12:14:24,66,0,0,522.0,497.0,424.0,48.0,2.0,ok
260,21397,2022-11-24 12:14:26,66,0,0,533.0,493.0,425.0,49.0,2.0,ok
261,21398,2022-11-24 12:14:28,66,0,0,517.0,503.0,421.0,50.0,2.0,ok
262,21399,2022-11-24 12:14:29,66,0,0,519.0,509.0,425.0,51.0,2.0,ok
263,21400,2022-11-24 12:14:31,66,0,0,509.0,497.0,421.0,52.0,2.0,ok
264,21401,2022-11-24 12:14:33,66,0,0,515.0,504.0,421.0,53.0,2.0,ok
265,21402,2022-11-24 12:14:35,66,0,0,512.0,505.0,422.0,54.0,2.0,ok
266,21403,2022-11-24 12:14:37,66,0,0,517.0,512.0,424.0,55.0,2.0,ok
267,21404,2022-11-24 12:14:40,66,0,0,525.0,512.0,423.0,55.0,2.0,ok
268,21405,2022-11-24 12:14:41,66,0,0,512.0,503.0,417.0,55.0,2.0,ok
269,21406,2022-11-24 12:14:44,66,0,0,510.0,499.0,425.0,56.0,2.0,ok
270,21407,2022-11-24 12:14:46,66,0,0,520.0,524.0,425.0,57.0,2.0,ok
271,21408,2022-11-24 12:14:47,66,0,0,522.0,521.0,425.0,57.0,2.0,ok
272,21409,2022-11-24 12:14:50,66,0,0,511.0,496.0,423.0,58.0,2.0,ok
273,21410,2022-11-24 12:14:52,66,0,0,516.0,502.0,423.0,59.0,2.0,ok
274,21411,2022-11-24 12:14:54,66,0,0,516.0,502.0,423.0,59.0,2.0,ok
275,21412,2022-11-24 12:14:55,66,0,0,512.0,515.0,422.0,60.0,2.0,ok
276,21413,2022-11-24 12:14:58,66,0,0,509.0,501.0,423.0,61.0,2.0,ok
277,21414,2022-11-24 12:15:00,66,0,0,512.0,502.0,423.0,61.0,2.0,ok
278,21415,2022-11-24 12:15:02,66,0,0,521.0,506.0,422.0,61.0,2.0,ok
279,21416,2022-11-24 12:15:04,66,0,0,521.0,513.0,425.0,62.0,2.0,ok
280,21417,2022-11-24 12:15:06,66,0,0,515.0,507.0,421.0,63.0,2.0,ok
281,21418,2022-11-24 12:15:08,66,0,0,528.0,521.0,428.0,64.0,2.0,ok
282,21419,2022-11-24 12:15:10,66,0,0,512.0,497.0,421.0,64.0,2.0,ok
283,21420,2022-11-24 12:15:12,66,0,0,514.0,500.0,423.0,65.0,2.0,ok
284,21421,2022-11-24 12:15:14,66,0,0,512.0,506.0,422.0,66.0,2.0,ok
285,21422,2022-11-24 12:15:15,66,0,0,516.0,507.0,422.0,67.0,2.0,ok
286,21423,2022-11-24 12:15:17,66,0,0,519.0,503.0,418.0,68.0,2.0,ok
287,21424,2022-11-24 12:15:19,66,0,0,517.0,519.0,426.0,69.0,2.0,ok
288,21425,2022-11-24 12:15:21,66,0,0,518.0,518.0,417.0,70.0,2.0,ok
289,21426,2022-11-24 12:15:23,66,0,0,523.0,512.0,422.0,71.0,2.0,ok
290,21427,2022-11-24 12:15:26,66,0,0,523.0,507.0,424.0,71.0,2.0,ok
291,21428,2022-11-24 12:15:27,66,0,0,512.0,499.0,422.0,71.0,2.0,ok
292,21429,2022-11-24 12:15:29,66,0,0,514.0,479.0,426.0,72.0,2.0,ok
293,21430,2022-11-24 12:15:31,66,0,0,512.0,510.0,422.0,73.0,2.0,ok
294,21431,2022-11-24 12:15:33,66,0,0,508.0,513.0,423.0,74.0,2.0,ok
295,21432,2022-11-24 12:15:35,66,0,0,508.0,505.0,424.0,75.0,2.0,ok
296,21433,2022-11-24 12:15:37,66,0,0,513.0,503.0,419.0,76.0,2.0,ok
297,21434,2022-11-24 12:15:39,66,0,0,536.0,523.0,427.0,76.0,2.0,ok
298,21435,2022-11-24 12:15:41,66,0,0,534.0,511.0,425.0,77.0,2.0,ok
299,21436,2022-11-24 12:15:43,66,0,0,501.0,528.0,422.0,77.0,2.0,ok
300,21437,2022-11-24 12:15:45,66,0,0,517.0,518.0,424.0,78.0,2.0,ok
301,21438,2022-11-24 12:15:47,66,0,0,494.0,480.0,426.0,79.0,2.0,ok
302,21439,2022-11-24 12:15:49,66,0,0,524.0,518.0,426.0,80.0,2.0,ok
303,21440,2022-11-24 12:15:51,66,0,0,521.0,517.0,423.0,81.0,2.0,ok
304,21441,2022-11-24 12:15:53,66,0,0,525.0,514.0,421.0,82.0,2.0,ok
305,21442,2022-11-24 12:15:55,66,0,0,524.0,503.0,425.0,83.0,2.0,ok
306,21443,2022-11-24 12:15:57,66,0,0,538.0,474.0,391.0,83.0,2.0,ok
307,21444,2022-11-24 12:15:59,66,0,0,529.0,480.0,425.0,84.0,2.0,ok
308,21445,2022-11-24 12:16:01,66,0,0,531.0,498.0,426.0,85.0,2.0,ok
309,21446,2022-11-24 12:16:02,66,0,0,534.0,485.0,425.0,86.0,2.0,ok
310,21447,2022-11-24 12:16:04,66,0,0,532.0,481.0,426.0,87.0,2.0,ok
311,21448,2022-11-24 12:16:06,66,0,0,529.0,510.0,422.0,88.0,2.0,ok
312,21449,2022-11-24 12:16:08,66,0,0,507.0,485.0,423.0,89.0,2.0,ok
313,21450,2022-11-24 12:16:10,66,0,0,507.0,477.0,427.0,90.0,2.0,ok
314,21451,2022-11-24 12:16:12,66,0,0,523.0,501.0,426.0,90.0,2.0,ok
315,21452,2022-11-24 12:16:14,66,0,0,525.0,502.0,422.0,91.0,2.0,ok
316,21453,2022-11-24 12:16:16,66,0,0,527.0,487.0,426.0,92.0,2.0,ok
317,21454,2022-11-24 12:16:18,66,0,0,513.0,487.0,424.0,93.0,2.0,ok
318,21455,2022-11-24 12:16:20,66,0,0,527.0,505.0,423.0,94.0,2.0,ok
319,21456,2022-11-24 12:16:22,66,0,0,517.0,529.0,425.0,95.0,2.0,ok
320,21457,2022-11-24 12:16:24,66,0,0,517.0,475.0,429.0,96.0,2.0,ok
321,21458,2022-11-24 12:16:25,66,0,0,508.0,523.0,421.0,97.0,2.0,ok
322,21459,2022-11-24 12:16:27,66,0,0,484.0,510.0,425.0,98.0,2.0,ok
323,21460,2022-11-24 12:16:30,66,0,0,498.0,517.0,423.0,99.0,2.0,ok
324,21461,2022-11-24 12:16:43,66,0,0,502.0,507.0,421.0,99.0,2.0,ok
325,21462,2022-11-24 12:16:45,66,0,0,620.0,503.0,510.0,0.0,3.0,ok
326,21463,2022-11-24 12:16:47,66,0,0,606.0,460.0,504.0,1.0,3.0,ok
327,21464,2022-11-24 12:16:49,66,0,0,614.0,505.0,501.0,2.0,3.0,ok
328,21465,2022-11-24 12:16:51,66,0,0,618.0,558.0,543.0,2.0,3.0,ok
329,21466,2022-11-24 12:16:53,66,0,0,622.0,512.0,515.0,2.0,3.0,ok
330,21467,2022-11-24 12:16:55,66,0,0,618.0,493.0,523.0,3.0,3.0,ok
331,21468,2022-11-24 12:16:57,66,0,0,614.0,536.0,527.0,4.0,3.0,ok
332,21469,2022-11-24 12:16:59,66,0,0,620.0,506.0,512.0,5.0,3.0,ok
333,21470,2022-11-24 12:17:01,66,0,0,619.0,506.0,506.0,6.0,3.0,ok
334,21471,2022-11-24 12:17:03,66,0,0,619.0,506.0,505.0,7.0,3.0,ok
335,21472,2022-11-24 12:17:05,66,0,0,619.0,505.0,505.0,8.0,3.0,ok
336,21473,2022-11-24 12:17:07,66,0,0,618.0,506.0,502.0,8.0,3.0,ok
337,21474,2022-11-24 12:17:09,66,0,0,617.0,505.0,499.0,8.0,3.0,ok
338,21475,2022-11-24 12:17:11,66,0,0,622.0,523.0,510.0,9.0,3.0,ok
339,21476,2022-11-24 12:17:13,66,0,0,619.0,549.0,514.0,10.0,3.0,ok
340,21477,2022-11-24 12:17:15,66,0,0,622.0,502.0,503.0,11.0,3.0,ok
341,21478,2022-11-24 12:17:17,66,0,0,609.0,530.0,500.0,12.0,3.0,ok
342,21479,2022-11-24 12:17:19,66,0,0,632.0,488.0,489.0,13.0,3.0,ok
343,21480,2022-11-24 12:17:21,66,0,0,632.0,488.0,489.0,13.0,3.0,ok
344,21481,2022-11-24 12:17:23,66,0,0,610.0,481.0,502.0,14.0,3.0,ok
345,21482,2022-11-24 12:17:25,66,0,0,620.0,489.0,517.0,15.0,3.0,ok
346,21483,2022-11-24 12:17:26,66,0,0,623.0,485.0,517.0,16.0,3.0,ok
347,21484,2022-11-24 12:17:29,66,0,0,621.0,486.0,520.0,17.0,3.0,ok
348,21485,2022-11-24 12:17:31,66,0,0,619.0,496.0,524.0,17.0,3.0,ok
349,21486,2022-11-24 12:17:33,66,0,0,639.0,478.0,512.0,17.0,3.0,ok
350,21487,2022-11-24 12:17:35,66,0,0,618.0,516.0,515.0,18.0,3.0,ok
351,21488,2022-11-24 12:17:37,66,0,0,615.0,504.0,533.0,19.0,3.0,ok
352,21489,2022-11-24 12:17:39,66,0,0,604.0,493.0,529.0,19.0,3.0,ok
353,21490,2022-11-24 12:17:41,66,0,0,615.0,479.0,528.0,20.0,3.0,ok
354,21491,2022-11-24 12:17:43,66,0,0,621.0,505.0,520.0,21.0,3.0,ok
355,21492,2022-11-24 12:17:44,66,0,0,621.0,510.0,528.0,22.0,3.0,ok
356,21493,2022-11-24 12:17:46,66,0,0,618.0,504.0,526.0,23.0,3.0,ok
357,21494,2022-11-24 12:17:48,66,0,0,623.0,512.0,520.0,24.0,3.0,ok
358,21495,2022-11-24 12:17:50,66,0,0,609.0,516.0,520.0,25.0,3.0,ok
359,21496,2022-11-24 12:17:52,66,0,0,630.0,500.0,503.0,26.0,3.0,ok
360,21497,2022-11-24 12:17:54,66,0,0,619.0,496.0,498.0,26.0,3.0,ok
361,21498,2022-11-24 12:17:56,66,0,0,622.0,494.0,506.0,27.0,3.0,ok
362,21499,2022-11-24 12:17:59,66,0,0,601.0,505.0,499.0,27.0,3.0,ok
363,21500,2022-11-24 12:18:01,66,0,0,594.0,489.0,522.0,27.0,3.0,ok
364,21501,2022-11-24 12:18:03,66,0,0,616.0,489.0,523.0,28.0,3.0,ok
365,21502,2022-11-24 12:18:05,66,0,0,617.0,490.0,511.0,28.0,3.0,ok
366,21503,2022-11-24 12:18:07,66,0,0,623.0,525.0,524.0,29.0,3.0,ok
367,21504,2022-11-24 12:18:09,66,0,0,675.0,459.0,519.0,30.0,3.0,ok
368,21505,2022-11-24 12:18:10,66,0,0,568.0,540.0,483.0,31.0,3.0,ok
369,21506,2022-11-24 12:18:13,66,0,0,626.0,501.0,535.0,32.0,3.0,ok
370,21507,2022-11-24 12:18:15,66,0,0,605.0,473.0,505.0,32.0,3.0,ok
371,21508,2022-11-24 12:18:17,66,0,0,611.0,509.0,539.0,32.0,3.0,ok
372,21509,2022-11-24 12:18:19,66,0,0,619.0,509.0,525.0,33.0,3.0,ok
373,21510,2022-11-24 12:18:21,66,0,0,614.0,487.0,528.0,33.0,3.0,ok
374,21511,2022-11-24 12:18:23,66,0,0,622.0,486.0,510.0,34.0,3.0,ok
375,21512,2022-11-24 12:18:25,66,0,0,617.0,488.0,506.0,35.0,3.0,ok
376,21513,2022-11-24 12:18:27,66,0,0,616.0,482.0,507.0,36.0,3.0,ok
377,21514,2022-11-24 12:18:29,66,0,0,615.0,517.0,535.0,36.0,3.0,ok
378,21515,2022-11-24 12:18:31,66,0,0,618.0,507.0,533.0,37.0,3.0,ok
379,21516,2022-11-24 12:18:33,66,0,0,621.0,500.0,532.0,38.0,3.0,ok
380,21517,2022-11-24 12:18:35,66,0,0,614.0,533.0,530.0,39.0,3.0,ok
381,21518,2022-11-24 12:18:37,66,0,0,617.0,509.0,542.0,39.0,3.0,ok
382,21519,2022-11-24 12:18:39,66,0,0,592.0,458.0,527.0,39.0,3.0,ok
383,21520,2022-11-24 12:18:41,66,0,0,631.0,518.0,561.0,40.0,3.0,ok
384,21521,2022-11-24 12:18:43,66,0,0,618.0,537.0,528.0,41.0,3.0,ok
385,21522,2022-11-24 12:18:45,66,0,0,619.0,523.0,520.0,42.0,3.0,ok
386,21523,2022-11-24 12:18:47,66,0,0,608.0,479.0,527.0,43.0,3.0,ok
387,21524,2022-11-24 12:18:49,66,0,0,608.0,532.0,539.0,43.0,3.0,ok
388,21525,2022-11-24 12:18:51,66,0,0,614.0,472.0,511.0,44.0,3.0,ok
389,21526,2022-11-24 12:18:53,66,0,0,616.0,408.0,525.0,45.0,3.0,ok
390,21527,2022-11-24 12:18:54,66,0,0,617.0,487.0,514.0,46.0,3.0,ok
391,21528,2022-11-24 12:18:56,66,0,0,620.0,483.0,522.0,47.0,3.0,ok
392,21529,2022-11-24 12:18:58,66,0,0,619.0,483.0,522.0,48.0,3.0,ok
393,21530,2022-11-24 12:19:00,66,0,0,617.0,481.0,524.0,49.0,3.0,ok
394,21531,2022-11-24 12:19:02,66,0,0,618.0,483.0,524.0,50.0,3.0,ok
395,21532,2022-11-24 12:19:04,66,0,0,618.0,482.0,525.0,51.0,3.0,ok
396,21533,2022-11-24 12:19:06,66,0,0,618.0,486.0,527.0,52.0,3.0,ok
397,21534,2022-11-24 12:19:08,66,0,0,618.0,486.0,529.0,53.0,3.0,ok
398,21535,2022-11-24 12:19:10,66,0,0,617.0,487.0,515.0,53.0,3.0,ok
399,21536,2022-11-24 12:19:12,66,0,0,620.0,478.0,509.0,54.0,3.0,ok
400,21537,2022-11-24 12:19:14,66,0,0,620.0,491.0,518.0,55.0,3.0,ok
401,21538,2022-11-24 12:19:16,66,0,0,610.0,524.0,509.0,55.0,3.0,ok
402,21539,2022-11-24 12:19:18,66,0,0,626.0,496.0,506.0,56.0,3.0,ok
403,21540,2022-11-24 12:19:20,66,0,0,618.0,495.0,499.0,57.0,3.0,ok
404,21541,2022-11-24 12:19:21,66,0,0,610.0,526.0,498.0,58.0,3.0,ok
405,21542,2022-11-24 12:19:24,66,0,0,626.0,505.0,523.0,59.0,3.0,ok
406,21543,2022-11-24 12:19:26,66,0,0,683.0,497.0,525.0,59.0,3.0,ok
407,21544,2022-11-24 12:19:28,66,0,0,614.0,483.0,536.0,60.0,3.0,ok
408,21545,2022-11-24 12:19:29,66,0,0,616.0,494.0,537.0,61.0,3.0,ok
409,21546,2022-11-24 12:19:31,66,0,0,619.0,500.0,538.0,62.0,3.0,ok
410,21547,2022-11-24 12:19:34,66,0,0,622.0,505.0,537.0,63.0,3.0,ok
411,21548,2022-11-24 12:19:35,66,0,0,614.0,473.0,504.0,63.0,3.0,ok
412,21549,2022-11-24 12:19:38,66,0,0,616.0,472.0,502.0,64.0,3.0,ok
413,21550,2022-11-24 12:19:40,66,0,0,623.0,471.0,533.0,64.0,3.0,ok
414,21551,2022-11-24 12:19:42,66,0,0,619.0,480.0,547.0,64.0,3.0,ok
415,21552,2022-11-24 12:19:44,66,0,0,598.0,437.0,519.0,65.0,3.0,ok
416,21553,2022-11-24 12:19:46,66,0,0,595.0,435.0,515.0,66.0,3.0,ok
417,21554,2022-11-24 12:19:47,66,0,0,613.0,541.0,538.0,67.0,3.0,ok
418,21555,2022-11-24 12:19:49,66,0,0,628.0,469.0,524.0,68.0,3.0,ok
419,21556,2022-11-24 12:19:51,66,0,0,507.0,374.0,531.0,69.0,3.0,ok
420,21557,2022-11-24 12:19:53,66,0,0,590.0,426.0,526.0,70.0,3.0,ok
421,21558,2022-11-24 12:19:55,66,0,0,608.0,557.0,534.0,71.0,3.0,ok
422,21559,2022-11-24 12:19:57,66,0,0,619.0,502.0,526.0,72.0,3.0,ok
423,21560,2022-11-24 12:19:59,66,0,0,621.0,532.0,522.0,73.0,3.0,ok
424,21561,2022-11-24 12:20:01,66,0,0,621.0,505.0,516.0,74.0,3.0,ok
425,21562,2022-11-24 12:20:03,66,0,0,621.0,510.0,519.0,75.0,3.0,ok
426,21563,2022-11-24 12:20:05,66,0,0,619.0,506.0,518.0,75.0,3.0,ok
427,21564,2022-11-24 12:20:07,66,0,0,615.0,531.0,528.0,76.0,3.0,ok
428,21565,2022-11-24 12:20:09,66,0,0,609.0,538.0,537.0,77.0,3.0,ok
429,21566,2022-11-24 12:20:10,66,0,0,615.0,514.0,529.0,78.0,3.0,ok
430,21567,2022-11-24 12:20:12,66,0,0,614.0,527.0,529.0,79.0,3.0,ok
431,21568,2022-11-24 12:20:14,66,0,0,621.0,511.0,525.0,80.0,3.0,ok
432,21569,2022-11-24 12:20:16,66,0,0,615.0,506.0,521.0,81.0,3.0,ok
433,21570,2022-11-24 12:20:18,66,0,0,615.0,537.0,537.0,82.0,3.0,ok
434,21571,2022-11-24 12:20:20,66,0,0,621.0,498.0,528.0,82.0,3.0,ok
435,21572,2022-11-24 12:20:22,66,0,0,621.0,503.0,527.0,83.0,3.0,ok
436,21573,2022-11-24 12:20:24,66,0,0,614.0,540.0,535.0,84.0,3.0,ok
437,21574,2022-11-24 12:20:26,66,0,0,621.0,515.0,527.0,84.0,3.0,ok
438,21575,2022-11-24 12:20:28,66,0,0,622.0,509.0,531.0,85.0,3.0,ok
439,21576,2022-11-24 12:20:30,66,0,0,619.0,502.0,530.0,86.0,3.0,ok
440,21577,2022-11-24 12:20:32,66,0,0,621.0,499.0,533.0,87.0,3.0,ok
441,21578,2022-11-24 12:20:34,66,0,0,611.0,500.0,525.0,88.0,3.0,ok
442,21579,2022-11-24 12:20:36,66,0,0,608.0,465.0,512.0,89.0,3.0,ok
443,21580,2022-11-24 12:20:38,66,0,0,617.0,497.0,528.0,90.0,3.0,ok
444,21581,2022-11-24 12:20:39,66,0,0,618.0,512.0,511.0,91.0,3.0,ok
445,21582,2022-11-24 12:20:41,66,0,0,627.0,507.0,514.0,92.0,3.0,ok
446,21583,2022-11-24 12:20:43,66,0,0,624.0,503.0,522.0,93.0,3.0,ok
447,21584,2022-11-24 12:20:45,66,0,0,612.0,478.0,529.0,94.0,3.0,ok
448,21585,2022-11-24 12:20:47,66,0,0,618.0,478.0,517.0,94.0,3.0,ok
449,21586,2022-11-24 12:20:49,66,0,0,613.0,486.0,512.0,95.0,3.0,ok
450,21587,2022-11-24 12:20:51,66,0,0,621.0,522.0,510.0,96.0,3.0,ok
451,21588,2022-11-24 12:20:53,66,0,0,618.0,482.0,514.0,97.0,3.0,ok
452,21589,2022-11-24 12:20:55,66,0,0,609.0,472.0,491.0,98.0,3.0,ok
